id_vizita,timestamp,id_vizitator,id_magazin,discount
25362,2016-11-05 00:11:13,24155,5,158
25363,2016-12-02 17:50:42,25078,1,896
25364,2016-07-15 02:56:35,1910,1,851
25365,2016-09-12 19:15:18,8756,1,853
25366,2016-12-04 03:29:40,20105,5,714
25367,2016-07-19 01:58:48,24984,3,943
25368,2016-12-24 15:54:39,30280,2,237
25369,2016-09-24 06:35:22,22947,3,742
25370,2016-09-07 13:50:09,10631,3,129
25371,2016-08-23 21:22:19,23932,1,62
25372,2016-08-15 08:45:40,18232,2,833
25373,2016-05-06 14:24:26,7195,5,165
25374,2016-11-06 10:09:37,20183,1,544
25375,2016-10-15 15:18:43,3307,1,4
25376,2016-01-01 14:29:4,12530,2,521
25377,2016-03-27 10:27:31,15145,4,591
25378,2016-08-30 12:39:20,12275,3,426
25379,2016-11-03 04:11:28,9210,1,5
25380,2016-09-06 01:42:27,14020,1,465
25381,2016-08-24 21:52:3,11235,5,512
25382,2016-12-07 08:49:26,17294,5,113
25383,2016-03-11 13:36:23,23740,1,434
25384,2016-02-11 03:14:52,16199,5,961
25385,2016-05-21 03:18:04,1452,5,287
25386,2016-08-31 17:25:37,25064,4,708
25387,2016-05-14 12:33:26,22613,3,991
25388,2016-03-03 10:51:25,21023,1,139
25389,2016-08-25 03:25:30,23599,2,-1
25390,2016-11-15 13:35:14,8066,4,-1
25391,2016-08-15 14:46:05,12137,3,738
25392,2016-01-19 04:59:52,2800,1,-1
25393,2016-03-07 22:01:14,25535,4,601
25394,2016-06-22 01:46:35,6341,3,-1
25395,2016-09-27 08:45:15,6117,3,913
25396,2016-10-31 03:45:54,14384,5,238
25397,2016-06-29 06:14:49,8524,3,269
25398,2016-03-02 02:23:11,6738,1,686
25399,2016-04-30 02:19:31,21790,5,404
25400,2016-07-24 01:59:12,2619,1,605
25401,2016-04-07 14:26:1,10418,4,193
25402,2016-08-18 15:01:18,30375,1,972
25403,2016-01-02 22:47:45,17181,3,557
25404,2016-04-16 18:19:10,3671,1,373
25405,2016-01-05 20:20:36,29962,5,846
25406,2016-05-03 02:36:52,18478,5,588
25407,2016-07-31 05:15:26,16139,4,831
25408,2016-03-08 23:21:12,20502,2,613
25409,2016-11-22 04:11:2,6283,2,856
25410,2016-11-18 09:54:17,22664,3,576
25411,2016-12-15 12:50:04,18936,4,21
25412,2016-05-31 09:25:54,6725,1,644
25413,2016-01-31 14:39:59,18381,1,795
25414,2016-09-14 15:47:37,6348,1,245
25415,2016-10-15 03:56:15,18774,3,465
25416,2016-04-25 10:06:4,4537,5,57
25417,2016-08-29 23:20:47,23594,3,604
25418,2016-09-17 14:31:29,17877,4,772
25419,2016-01-26 17:05:26,4554,1,-1
25420,2016-12-28 13:52:46,17081,2,258
25421,2016-10-09 14:52:10,21601,1,593
25422,2016-05-31 13:35:54,28676,4,706
25423,2016-09-23 13:00:0,10380,2,45
25424,2016-04-03 14:56:25,19177,3,234
25425,2016-03-05 10:29:15,18657,1,-1
25426,2016-10-31 21:47:06,11960,4,626
25427,2016-12-24 22:06:5,3676,3,-1
25428,2016-09-09 18:37:1,21180,3,552
25429,2016-08-01 05:28:07,23497,4,548
25430,2016-08-21 22:33:01,18998,4,543
25431,2016-09-20 03:57:31,1426,1,311
25432,2016-04-29 05:05:27,23538,4,383
25433,2016-01-01 03:08:37,19533,1,478
25434,2016-08-29 05:39:43,6154,4,-1
25435,2016-05-18 14:11:48,5635,1,935
25436,2016-05-13 09:52:2,1484,5,6
25437,2016-04-25 13:13:27,31315,4,473
25438,2016-03-01 00:41:43,27801,2,867
25439,2016-10-30 21:20:50,31886,1,-1
25440,2016-03-23 16:44:0,17665,3,381
25441,2016-08-12 07:20:14,18023,4,5
25442,2016-02-09 02:36:59,26372,3,-1
25443,2016-08-15 09:43:46,20624,1,193
25444,2016-02-08 07:18:54,17844,1,66
25445,2016-05-03 06:33:46,16436,3,369
25446,2016-10-16 00:34:15,11732,2,345
25447,2016-06-30 01:15:53,3981,1,453
25448,2016-03-11 03:03:21,4555,1,216
25449,2016-04-01 15:04:39,19321,4,345
25450,2016-04-11 16:27:03,27791,5,558
25451,2016-06-29 06:20:50,11576,4,884
25452,2016-09-05 12:38:18,7342,1,218
25453,2016-04-14 05:50:38,24363,3,703
25454,2016-03-30 23:47:06,15646,4,793
25455,2016-02-07 08:03:5,10482,4,927
25456,2016-09-05 01:23:57,7982,3,322
25457,2016-10-21 09:36:26,13766,2,445
25458,2016-11-02 13:55:5,26530,1,927
25459,2016-11-05 13:38:42,31014,1,219
25460,2016-03-21 07:52:1,17791,3,52
25461,2016-07-04 23:17:29,25138,3,599
25462,2016-07-22 23:30:37,29890,4,172
25463,2016-06-08 01:03:12,27021,1,-1
25464,2016-08-01 20:47:54,24294,4,416
25465,2016-03-06 19:13:07,12464,1,119
25466,2016-03-01 09:29:02,25323,4,58
25467,2016-02-07 16:17:3,6545,5,508
25468,2016-04-18 18:41:36,18422,1,718
25469,2016-10-05 22:23:43,9814,5,216
25470,2016-01-19 20:12:34,13379,5,424
25471,2016-01-13 03:58:19,3983,3,721
25472,2016-04-10 08:10:53,6620,1,575
25473,2016-10-11 15:26:4,19633,3,306
25474,2016-07-31 10:16:53,26817,1,-1
25475,2016-10-30 04:21:19,7465,5,745
25476,2016-10-04 12:06:33,7728,3,228
25477,2016-12-15 00:36:06,17202,5,652
25478,2016-06-14 11:54:27,26189,4,283
25479,2016-11-07 01:06:49,12248,4,894
25480,2016-11-20 08:34:38,15676,1,741
25481,2016-01-04 14:27:31,4885,2,88
25482,2016-03-23 08:01:3,11029,4,926
25483,2016-11-08 19:38:4,8224,5,895
25484,2016-12-14 23:45:5,27338,1,755
25485,2016-12-20 06:06:04,10001,5,434
25486,2016-09-30 12:19:08,26836,4,112
25487,2016-10-11 01:51:07,14275,5,316
25488,2016-09-13 10:37:48,960,2,198
25489,2016-01-04 06:26:3,25465,3,-1
25490,2016-05-28 12:44:45,10030,2,954
25491,2016-09-05 23:53:12,31937,2,337
25492,2016-03-28 16:14:22,29853,2,991
25493,2016-11-11 10:31:37,17825,1,405
25494,2016-10-11 02:08:3,16969,4,292
25495,2016-11-26 02:24:47,5049,1,-1
25496,2016-07-22 12:44:1,30900,3,951
25497,2016-12-10 01:49:14,24294,5,888
25498,2016-06-21 05:55:1,25360,2,113
25499,2016-02-10 19:32:55,29809,5,328
25500,2016-11-17 00:36:17,2527,4,666
25501,2016-12-17 14:22:47,27565,1,257
25502,2016-09-21 23:50:14,20496,2,102
25503,2016-08-07 06:42:0,11677,3,675
25504,2016-07-30 08:07:10,10745,5,118
25505,2016-07-30 11:05:07,29572,1,978
25506,2016-07-14 01:14:26,24308,3,496
25507,2016-05-17 00:07:04,26844,1,989
25508,2016-09-17 16:35:1,827,2,752
25509,2016-08-22 19:59:01,28860,4,146
25510,2016-12-19 21:11:56,3689,3,-1
25511,2016-10-11 05:59:33,21095,3,989
25512,2016-09-18 08:08:29,23087,4,652
25513,2016-01-21 04:04:58,23168,5,153
25514,2016-08-11 11:18:57,16148,2,963
25515,2016-02-29 23:39:03,8720,1,488
25516,2016-04-05 16:37:13,17468,3,-1
25517,2016-11-03 11:47:48,26545,1,773
25518,2016-12-17 00:01:59,28931,5,274
25519,2016-11-28 07:17:13,15884,3,916
25520,2016-11-05 02:11:17,31561,1,271
25521,2016-12-13 11:32:57,676,1,-1
25522,2016-12-30 08:39:01,17429,2,-1
25523,2016-05-11 22:24:35,13201,5,888
25524,2016-02-01 13:07:50,24757,3,741
25525,2016-07-25 21:52:41,20461,1,228
25526,2016-02-07 05:15:11,5806,4,818
25527,2016-09-04 10:10:36,30354,5,634
25528,2016-06-14 08:24:59,20883,1,615
25529,2016-02-09 23:42:51,5971,5,-1
25530,2016-12-03 07:11:30,22398,3,184
25531,2016-05-18 06:23:19,10903,5,563
25532,2016-08-01 02:19:47,27927,4,77
25533,2016-12-15 19:19:48,6729,2,468
25534,2016-10-15 08:42:33,21895,5,-1
25535,2016-05-01 22:59:49,14962,4,575
25536,2016-02-14 00:41:22,13779,3,633
25537,2016-11-20 23:47:07,9078,5,139
25538,2016-11-05 05:45:55,4368,1,332
25539,2016-05-16 09:33:06,11064,1,122
25540,2016-07-24 17:51:56,24694,1,-1
25541,2016-09-01 01:31:00,22920,1,533
25542,2016-01-23 11:03:35,17201,1,157
25543,2016-02-16 07:05:45,21331,1,328
25544,2016-05-13 04:00:33,11092,5,784
25545,2016-09-09 19:07:26,26531,3,658
25546,2016-11-27 12:42:42,360,1,467
25547,2016-10-14 00:35:26,8377,3,334
25548,2016-04-06 10:37:04,16613,3,45
25549,2016-08-14 05:56:39,26805,1,516
25550,2016-08-02 03:00:02,31306,5,347
25551,2016-05-20 04:02:02,25473,2,912
25552,2016-07-13 12:45:23,21206,1,214
25553,2016-12-30 12:55:33,32083,2,833
25554,2016-05-21 13:02:0,19599,1,316
25555,2016-12-05 07:00:54,11857,2,759
25556,2016-08-28 16:57:41,23278,4,546
25557,2016-05-23 12:23:33,8275,3,202
25558,2016-11-08 20:09:41,6648,2,902
25559,2016-02-07 18:31:12,26952,1,869
25560,2016-10-20 14:03:22,25369,5,703
25561,2016-04-06 12:13:17,25997,2,972
25562,2016-03-26 04:22:42,29085,3,991
25563,2016-08-11 20:23:2,28392,2,826
25564,2016-03-10 15:48:34,13837,4,668
25565,2016-10-25 02:28:57,19761,4,303
25566,2016-11-09 12:59:09,24333,5,764
25567,2016-02-29 20:53:57,29210,3,554
25568,2016-07-08 00:34:00,3367,1,141
25569,2016-05-20 22:00:05,15354,2,28
25570,2016-12-14 21:08:02,17852,2,437
25571,2016-01-05 09:31:28,1194,4,291
25572,2016-05-01 18:44:41,3060,2,409
25573,2016-07-03 15:07:24,6402,3,319
25574,2016-08-08 17:54:16,8368,2,578
25575,2016-06-21 03:00:24,20261,4,412
25576,2016-05-09 05:03:5,8050,3,276
25577,2016-08-04 06:17:25,25819,1,-1
25578,2016-06-20 00:00:22,23184,2,-1
25579,2016-04-04 11:26:44,12392,5,767
25580,2016-07-27 17:33:22,22953,5,336
25581,2016-06-05 19:51:59,16143,2,862
25582,2016-03-29 19:06:4,22474,3,949
25583,2016-08-31 20:11:46,24284,1,825
25584,2016-02-07 02:58:27,31254,1,-1
25585,2016-12-22 04:58:14,17410,2,167
25586,2016-09-17 15:20:12,18914,4,762
25587,2016-06-20 15:56:15,13942,1,368
25588,2016-09-17 08:29:25,22348,1,-1
25589,2016-09-29 01:54:59,4699,5,701
25590,2016-09-07 11:16:17,31481,3,105
25591,2016-03-28 02:21:34,26826,1,613
25592,2016-01-14 12:24:4,2197,5,759
25593,2016-01-13 05:10:31,26033,4,764
25594,2016-01-30 20:30:14,24602,4,214
25595,2016-03-16 10:29:16,18810,5,366
25596,2016-08-22 14:31:55,29941,1,72
25597,2016-06-18 15:36:38,24359,4,921
25598,2016-12-05 10:26:04,14720,3,967
25599,2016-02-13 09:44:47,14267,2,129
25600,2016-02-24 14:49:38,14798,3,159
25601,2016-11-30 16:03:44,2362,4,208
25602,2016-01-03 19:42:38,13705,4,427
25603,2016-07-25 18:26:20,1527,4,478
25604,2016-11-25 22:01:30,4290,5,682
25605,2016-09-26 23:11:11,8588,5,337
25606,2016-07-15 23:31:24,30589,4,948
25607,2016-02-19 23:24:02,23471,2,987
25608,2016-09-24 15:38:5,7355,3,323
25609,2016-03-25 10:46:43,20323,4,532
25610,2016-04-03 05:28:19,15319,4,426
25611,2016-05-18 11:09:34,25851,1,606
25612,2016-09-23 03:56:44,10307,4,817
25613,2016-10-08 19:38:56,24526,4,134
25614,2016-12-18 21:39:28,1869,5,719
25615,2016-11-27 11:01:08,31166,3,97
25616,2016-01-30 05:15:5,10688,4,-1
25617,2016-08-27 00:25:52,2754,3,-1
25618,2016-09-28 01:06:59,23923,3,856
25619,2016-04-03 22:02:53,25281,5,-1
25620,2016-05-31 02:08:38,30974,5,186
25621,2016-09-02 20:32:51,11903,3,98
25622,2016-08-18 21:39:1,81,4,-1
25623,2016-01-03 07:03:18,23775,3,105
25624,2016-04-25 02:36:43,31679,5,724
25625,2016-08-29 02:52:24,27396,5,-1
25626,2016-12-14 23:36:38,9384,5,503
25627,2016-06-07 20:11:03,11021,4,765
25628,2016-02-22 18:51:41,7849,4,307
25629,2016-10-11 05:28:32,13015,1,956
25630,2016-01-03 04:00:26,13453,2,97
25631,2016-07-21 18:52:09,30916,3,926
25632,2016-07-25 17:41:52,1383,2,372
25633,2016-02-10 06:07:26,17384,1,612
25634,2016-04-12 03:01:25,28539,2,451
25635,2016-08-24 08:26:11,18699,2,936
25636,2016-09-02 17:50:25,17730,1,136
25637,2016-03-16 17:06:35,16868,2,37
25638,2016-01-30 06:39:43,22214,3,735
25639,2016-07-03 04:44:52,16619,5,457
25640,2016-01-13 16:22:22,15675,1,601
25641,2016-07-26 12:13:32,10998,1,158
25642,2016-10-20 18:56:26,30150,2,-1
25643,2016-07-05 02:50:23,82,3,9
25644,2016-06-13 15:20:10,26027,5,446
25645,2016-09-22 11:35:39,20569,3,146
25646,2016-12-13 02:53:51,24203,4,287
25647,2016-04-14 03:35:39,925,4,248
25648,2016-09-10 19:39:43,25662,2,9
25649,2016-07-01 02:21:36,5431,2,-1
25650,2016-05-29 14:08:19,3133,5,785
25651,2016-02-16 01:03:33,4737,2,342
25652,2016-02-18 16:20:46,29563,3,787
25653,2016-02-26 23:05:1,3910,2,149
25654,2016-06-10 03:37:31,7931,5,208
25655,2016-08-15 18:06:49,25138,2,7
25656,2016-08-07 12:58:07,23654,5,126
25657,2016-10-17 23:01:50,21333,5,992
25658,2016-03-27 14:50:17,12890,4,449
25659,2016-11-22 17:44:43,20125,4,823
25660,2016-07-17 13:21:56,31852,5,855
25661,2016-11-29 08:16:59,27161,1,991
25662,2016-12-25 20:25:14,14535,1,-1
25663,2016-08-18 20:17:4,24106,2,79
25664,2016-02-11 02:27:46,11863,3,141
25665,2016-04-05 14:07:24,15778,4,584
25666,2016-10-25 09:50:3,5045,5,134
25667,2016-09-20 16:36:00,19443,2,528
25668,2016-06-29 15:59:11,5438,2,146
25669,2016-05-30 02:43:03,2435,5,82
25670,2016-02-24 02:35:57,22747,3,378
25671,2016-07-15 07:01:03,1931,2,828
25672,2016-06-28 09:57:54,15861,3,578
25673,2016-12-20 01:39:42,22007,5,81
25674,2016-06-09 16:52:48,4084,4,-1
25675,2016-02-26 15:57:42,15383,2,497
25676,2016-02-09 22:38:45,28404,3,259
25677,2016-06-03 20:40:22,5887,3,538
25678,2016-07-24 02:38:4,31953,3,286
25679,2016-08-16 04:33:46,14322,2,469
25680,2016-08-21 04:38:32,6703,2,-1
25681,2016-08-26 22:04:00,20774,1,611
25682,2016-08-08 20:26:56,20462,1,274
25683,2016-02-11 01:43:32,5849,2,-1
25684,2016-06-30 19:50:44,5847,3,853
25685,2016-08-16 12:29:00,5241,5,642
25686,2016-02-16 11:19:1,31537,2,244
25687,2016-04-02 03:53:31,25895,2,427
25688,2016-12-30 00:49:26,28251,1,-1
25689,2016-07-27 00:43:54,28775,4,136
25690,2016-07-26 04:30:09,18576,1,317
25691,2016-03-15 02:24:19,30559,1,656
25692,2016-12-02 12:08:00,1418,3,61
25693,2016-11-23 06:08:01,10874,4,206
25694,2016-10-05 16:43:5,16518,1,343
25695,2016-01-16 11:27:23,29054,3,-1
25696,2016-11-02 04:15:12,13143,1,737
25697,2016-06-06 18:43:49,22803,5,579
25698,2016-05-08 03:15:36,29971,3,34
25699,2016-11-12 12:09:25,31781,3,402
25700,2016-11-03 13:14:49,20150,4,69
25701,2016-02-25 05:43:01,1072,5,611
25702,2016-01-21 01:43:28,16876,5,101
25703,2016-07-31 12:22:50,30500,4,332
25704,2016-06-20 16:05:1,5539,3,429
25705,2016-05-23 23:27:53,6346,1,-1
25706,2016-10-03 09:28:21,21608,4,901
25707,2016-10-15 05:34:17,29921,2,546
25708,2016-06-20 02:29:00,4662,4,57
25709,2016-10-01 07:58:43,11393,1,231
25710,2016-08-01 08:51:00,23309,1,895
25711,2016-03-26 09:49:05,30074,3,74
25712,2016-02-03 02:56:57,1922,3,139
25713,2016-03-11 02:04:14,31482,2,269
25714,2016-03-11 22:27:07,6004,2,314
25715,2016-05-02 09:02:5,20885,5,665
25716,2016-09-05 18:02:39,3786,2,126
25717,2016-09-24 16:20:27,24117,5,387
25718,2016-10-15 08:16:38,19694,4,438
25719,2016-12-05 19:18:00,26677,1,725
25720,2016-04-25 19:22:03,3954,2,647
25721,2016-11-18 19:23:07,4348,5,664
25722,2016-06-02 10:10:21,18568,2,176
25723,2016-12-14 01:34:2,19453,2,952
25724,2016-06-18 00:09:32,9051,2,856
25725,2016-06-18 01:28:37,18764,4,857
25726,2016-08-18 10:55:12,30076,5,929
25727,2016-12-29 09:52:57,19638,3,268
25728,2016-08-14 13:52:59,17572,4,-1
25729,2016-10-29 02:18:09,27186,3,-1
25730,2016-06-16 23:45:4,13456,2,681
25731,2016-10-10 03:41:02,2219,5,828
25732,2016-03-24 10:43:27,29677,1,135
25733,2016-06-09 19:09:15,12009,5,482
25734,2016-06-12 14:07:01,5731,3,635
25735,2016-05-26 07:54:40,10064,3,416
25736,2016-03-11 01:09:47,22708,2,566
25737,2016-10-30 06:18:47,22839,2,595
25738,2016-04-29 02:41:39,19470,3,906
25739,2016-11-29 11:29:16,19568,3,622
25740,2016-08-30 14:30:11,21110,2,815
25741,2016-04-23 16:10:51,5761,1,87
25742,2016-09-19 19:09:46,17469,3,415
25743,2016-01-07 16:12:00,15122,3,688
25744,2016-12-26 11:25:22,8919,4,625
25745,2016-08-10 02:03:17,3030,5,13
25746,2016-04-24 22:59:24,23463,1,982
25747,2016-02-16 14:28:48,30696,1,447
25748,2016-12-16 02:19:30,23201,5,-1
25749,2016-05-18 23:15:32,5448,4,716
25750,2016-08-31 07:00:40,4798,5,82
25751,2016-09-19 23:30:13,10775,1,351
25752,2016-12-05 02:28:07,7963,3,168
25753,2016-12-21 12:40:38,4198,4,664
25754,2016-12-17 07:44:57,29724,4,63
25755,2016-11-22 00:01:41,19818,4,893
25756,2016-07-26 23:33:25,429,1,216
25757,2016-02-22 11:33:53,11590,4,745
25758,2016-11-21 17:27:32,16153,5,423
25759,2016-06-04 07:54:54,4553,3,608
25760,2016-07-27 10:40:32,4082,1,287
25761,2016-05-30 00:50:13,19085,4,479
25762,2016-12-19 22:18:53,28142,4,-1
25763,2016-01-07 21:18:27,266,4,647
25764,2016-11-21 15:09:52,10873,1,931
25765,2016-08-22 04:51:52,12875,1,63
25766,2016-06-28 16:07:2,26262,4,83
25767,2016-06-19 14:17:33,9315,3,264
25768,2016-09-06 03:12:47,20114,3,679
25769,2016-12-17 21:08:14,10949,3,283
25770,2016-09-04 20:23:25,15550,4,661
25771,2016-05-21 19:30:28,11612,3,693
25772,2016-06-11 22:40:47,22298,3,501
25773,2016-08-23 14:58:38,31325,2,138
25774,2016-05-03 09:31:31,18498,1,375
25775,2016-10-29 18:14:25,3272,4,282
25776,2016-07-09 02:49:41,21463,2,718
25777,2016-07-21 20:49:09,4399,3,458
25778,2016-11-23 09:25:13,3534,2,-1
25779,2016-06-05 13:07:21,25244,4,925
25780,2016-07-01 22:22:52,18144,3,271
25781,2016-12-30 11:23:57,29977,1,-1
25782,2016-06-17 00:35:39,9789,4,869
25783,2016-02-19 11:37:41,1320,3,778
25784,2016-10-23 18:30:09,17753,3,465
25785,2016-03-17 19:31:1,23433,5,185
25786,2016-02-19 00:32:37,26480,4,829
25787,2016-05-20 20:08:04,29242,1,369
25788,2016-03-18 05:00:11,30211,3,406
25789,2016-08-07 13:54:15,27490,3,108
25790,2016-09-25 14:54:01,13888,3,859
25791,2016-06-29 15:24:1,4270,4,74
25792,2016-09-01 11:17:3,26034,2,747
25793,2016-10-12 02:55:26,19678,3,482
25794,2016-08-09 22:26:14,20329,4,359
25795,2016-07-23 16:54:32,19969,3,184
25796,2016-09-12 14:17:19,18162,5,914
25797,2016-11-15 03:55:37,30396,1,288
25798,2016-04-24 15:56:06,19769,2,213
25799,2016-07-02 05:31:05,2268,5,274
25800,2016-12-19 18:40:34,22884,1,911
25801,2016-02-11 21:04:30,29733,2,241
25802,2016-07-05 18:21:24,30238,3,5
25803,2016-01-02 19:36:28,3997,4,562
25804,2016-08-30 01:41:24,25431,3,959
25805,2016-09-05 22:32:49,22038,5,616
25806,2016-06-25 15:44:39,3751,4,92
25807,2016-01-21 19:47:00,9518,2,92
25808,2016-12-05 10:40:56,12925,3,334
25809,2016-11-05 17:13:57,2268,1,347
25810,2016-06-11 23:41:38,6587,3,735
25811,2016-05-28 12:56:0,20583,1,711
25812,2016-06-04 21:32:31,31362,3,934
25813,2016-01-20 23:52:58,12727,1,37
25814,2016-11-23 10:13:58,12800,3,221
25815,2016-10-21 15:27:00,2018,4,-1
25816,2016-11-28 01:10:44,7441,5,-1
25817,2016-03-01 05:01:0,13364,4,842
25818,2016-01-05 17:21:19,29921,2,197
25819,2016-02-07 17:02:01,25617,4,425
25820,2016-07-18 17:00:27,26974,1,931
25821,2016-03-17 22:42:37,20752,5,239
25822,2016-05-14 11:26:59,9044,3,443
25823,2016-04-19 23:24:39,6620,4,-1
25824,2016-08-28 01:34:05,29999,5,319
25825,2016-04-10 03:42:00,7666,5,644
25826,2016-12-03 14:16:54,14199,3,914
25827,2016-07-01 10:19:3,14098,2,39
25828,2016-05-04 02:07:04,27878,5,493
25829,2016-08-29 09:07:02,13688,4,819
25830,2016-09-09 01:10:04,20926,2,648
25831,2016-04-06 08:35:43,26270,2,217
25832,2016-07-16 22:14:25,27053,1,836
25833,2016-06-04 18:25:23,60,5,411
25834,2016-03-02 01:24:57,11800,5,115
25835,2016-04-20 12:08:5,26066,3,268
25836,2016-12-28 12:12:48,1016,3,986
25837,2016-06-15 23:00:18,19464,3,196
25838,2016-02-13 09:04:06,5884,1,499
25839,2016-07-03 20:46:14,31126,1,93
25840,2016-06-29 21:05:04,9483,2,477
25841,2016-09-11 06:11:14,24006,1,443
25842,2016-02-01 21:26:01,27308,5,-1
25843,2016-05-08 08:56:18,15301,2,735
25844,2016-02-04 14:06:13,5451,1,516
25845,2016-11-08 05:15:13,6479,3,373
25846,2016-07-13 12:50:45,15733,2,692
25847,2016-05-19 14:09:22,24256,2,384
25848,2016-09-08 04:22:1,10643,1,505
25849,2016-11-26 00:23:57,1194,1,992
25850,2016-05-22 13:32:57,4379,2,736
25851,2016-12-20 16:51:10,8350,1,895
25852,2016-10-09 06:15:08,25291,5,436
25853,2016-11-28 15:21:3,30549,1,209
25854,2016-05-21 21:32:42,22096,5,-1
25855,2016-11-12 17:55:01,20439,4,516
25856,2016-03-06 04:19:18,6631,3,-1
25857,2016-05-07 22:48:0,26127,1,668
25858,2016-06-07 06:42:41,19854,1,-1
25859,2016-02-04 08:33:33,25740,5,492
25860,2016-09-25 03:18:14,6485,4,154
25861,2016-10-30 07:21:37,22967,2,508
25862,2016-12-23 22:26:22,12672,2,-1
25863,2016-08-04 23:14:58,5890,2,304
25864,2016-01-22 15:40:13,14906,3,164
25865,2016-04-11 22:35:28,31865,1,138
25866,2016-05-08 14:29:4,18858,2,-1
25867,2016-08-20 19:04:1,14048,3,904
25868,2016-12-06 04:16:0,19426,4,916
25869,2016-01-28 14:51:11,30727,4,983
25870,2016-08-19 05:46:07,11535,5,835
25871,2016-06-21 15:54:11,2543,1,374
25872,2016-10-27 20:32:29,28239,3,664
25873,2016-03-15 12:33:03,4143,1,254
25874,2016-11-01 14:00:41,1914,1,435
25875,2016-10-21 01:24:38,23146,4,121
25876,2016-08-28 01:39:20,6942,4,476
25877,2016-07-14 20:55:55,11674,3,442
25878,2016-10-30 07:38:38,20135,5,668
25879,2016-09-17 02:56:06,27485,2,714
25880,2016-12-24 04:56:37,13992,2,289
25881,2016-07-17 16:59:20,14994,2,472
25882,2016-08-15 14:08:05,24993,5,649
25883,2016-05-10 07:54:26,21364,4,65
25884,2016-03-29 04:55:11,16736,5,979
25885,2016-04-09 13:50:41,6127,2,333
25886,2016-05-29 15:26:02,14432,1,974
25887,2016-05-10 16:31:1,5234,4,346
25888,2016-03-04 19:12:08,4774,3,865
25889,2016-03-12 13:18:54,4992,5,308
25890,2016-01-12 12:22:39,3005,3,769
25891,2016-01-06 21:58:10,3735,4,532
25892,2016-09-16 03:27:23,24252,3,33
25893,2016-08-29 11:11:06,2294,2,332
25894,2016-04-26 05:56:47,31617,1,-1
25895,2016-09-12 01:37:29,8299,4,828
25896,2016-04-19 00:38:13,23658,1,242
25897,2016-12-26 00:03:1,10387,4,408
25898,2016-02-06 09:42:24,837,3,414
25899,2016-07-04 13:07:00,6259,4,597
25900,2016-01-11 06:31:51,29833,1,11
25901,2016-12-03 04:26:04,17876,5,223
25902,2016-08-01 05:42:54,5260,4,-1
25903,2016-02-11 05:21:13,10260,2,745
25904,2016-05-07 08:47:53,28200,3,633
25905,2016-02-11 13:07:13,15075,2,251
25906,2016-02-17 04:37:4,30272,5,207
25907,2016-12-10 07:05:5,2273,1,499
25908,2016-11-06 11:24:32,31003,2,834
25909,2016-05-13 22:40:00,13834,3,334
25910,2016-06-17 00:42:2,26146,2,615
25911,2016-03-31 09:47:29,25099,3,716
25912,2016-01-21 12:34:4,4740,5,828
25913,2016-01-26 14:09:10,16047,1,804
25914,2016-09-23 15:50:41,13856,3,-1
25915,2016-07-13 21:54:10,21754,1,135
25916,2016-10-28 03:01:20,538,2,747
25917,2016-11-08 20:13:22,32138,2,605
25918,2016-12-09 05:45:11,20216,3,762
25919,2016-07-27 05:08:36,15547,1,971
25920,2016-07-09 13:30:33,21061,2,576
25921,2016-08-08 04:44:08,26682,5,569
25922,2016-08-26 04:47:56,2171,5,454
25923,2016-11-09 16:29:11,7203,4,319
25924,2016-12-04 15:28:1,25974,2,459
25925,2016-04-14 00:10:30,8524,2,543
25926,2016-01-21 18:02:40,26904,2,-1
25927,2016-09-10 07:59:24,21179,2,31
25928,2016-05-10 04:32:34,31809,3,851
25929,2016-09-16 10:18:2,16500,3,836
25930,2016-12-31 14:25:20,16537,3,23
25931,2016-02-16 10:00:36,28142,5,774
25932,2016-05-17 02:40:49,8935,5,338
25933,2016-02-13 01:23:16,1475,4,488
25934,2016-09-15 10:57:19,6283,4,215
25935,2016-01-16 06:28:06,8036,4,2
25936,2016-02-10 06:39:52,23574,2,698
25937,2016-10-17 10:34:29,17560,5,45
25938,2016-08-14 01:23:28,6835,4,986
25939,2016-03-17 14:24:49,7311,1,448
25940,2016-01-18 02:31:30,19015,2,-1
25941,2016-04-03 20:59:26,18992,3,768
25942,2016-11-14 18:33:2,22739,1,557
25943,2016-09-19 10:11:3,14731,1,425
25944,2016-12-16 21:36:32,15996,3,778
25945,2016-05-19 15:15:07,11817,2,487
25946,2016-09-25 11:12:41,20114,4,-1
25947,2016-05-11 15:08:23,11727,5,269
25948,2016-07-05 06:43:42,23314,1,416
25949,2016-10-11 22:04:29,26248,4,276
25950,2016-07-02 07:06:22,32130,3,243
25951,2016-08-25 02:43:57,10824,2,491
25952,2016-12-03 01:01:10,2447,1,895
25953,2016-01-29 01:54:56,17006,3,168
25954,2016-02-29 23:26:23,2632,1,568
25955,2016-11-21 06:48:35,18123,5,545
25956,2016-01-18 17:51:22,25717,1,167
25957,2016-05-02 20:25:26,20329,5,134
25958,2016-06-12 15:49:30,8224,5,645
25959,2016-05-24 06:26:22,25252,5,327
25960,2016-02-09 23:21:11,30536,5,644
25961,2016-08-29 07:48:52,22615,5,995
25962,2016-08-28 23:21:15,8028,1,542
25963,2016-03-29 16:40:27,14767,1,-1
25964,2016-05-01 01:42:39,17018,5,701
25965,2016-03-29 13:05:52,27320,5,-1
25966,2016-02-29 16:17:33,1920,1,181
